Time,Topic,Payload
2022-05-16 10:48:33.285683,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T10:48:32Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.62,""H"":56.91,""rssi"":-56}]}'"
2022-05-16 10:49:03.008577,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T10:49:02Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.62,""H"":56.90,""rssi"":-58}]}'"
2022-05-16 10:49:03.008577,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T10:49:02Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.62,""H"":56.90,""rssi"":-58}]}'"
2022-05-16 10:49:33.044612,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T10:49:32Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.64,""H"":56.90,""rssi"":-59}]}'"
2022-05-16 10:49:33.044612,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T10:49:32Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.64,""H"":56.90,""rssi"":-59}]}'"
2022-05-16 10:50:02.582502,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T10:50:02Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.61,""H"":56.71,""rssi"":-56}]}'"
2022-05-16 10:50:02.583503,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T10:50:02Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.61,""H"":56.71,""rssi"":-56}]}'"
2022-05-16 10:50:32.413159,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T10:50:31Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.62,""H"":56.82,""rssi"":-59}]}'"
2022-05-16 10:51:02.155146,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T10:51:00Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.65,""H"":56.94,""rssi"":-56}]}'"
2022-05-16 10:51:32.673967,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T10:51:31Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.66,""H"":56.71,""rssi"":-59}]}'"
2022-05-16 10:51:32.945109,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T10:51:31Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.66,""H"":56.71,""rssi"":-59}]}'"
2022-05-16 10:51:58.134636,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T10:51:57Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.68,""H"":56.73,""rssi"":-60}]}'"
2022-05-16 10:52:07.498159,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T10:52:06Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.70,""H"":56.75,""rssi"":-59}]}'"
2022-05-16 10:52:32.289998,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T10:52:31Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.70,""H"":56.75,""rssi"":-58}]}'"
2022-05-16 10:52:32.289998,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T10:52:31Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.70,""H"":56.75,""rssi"":-58}]}'"
2022-05-16 10:53:02.257370,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T10:53:00Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.61,""H"":56.27,""rssi"":-59}]}'"
2022-05-16 10:53:31.900591,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T10:53:31Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.62,""H"":56.71,""rssi"":-58}]}'"
2022-05-16 10:54:01.552459,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T10:54:00Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.57,""H"":56.45,""rssi"":-56}]}'"
2022-05-16 10:54:01.552459,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T10:54:00Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.57,""H"":56.45,""rssi"":-56}]}'"
2022-05-16 10:54:36.470198,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T10:54:36Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.55,""H"":56.67,""rssi"":-56}]}'"
2022-05-16 10:54:36.470198,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T10:54:36Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.55,""H"":56.67,""rssi"":-56}]}'"
2022-05-16 10:55:06.473042,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T10:55:05Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.55,""H"":56.84,""rssi"":-56}]}'"
2022-05-16 10:55:06.473042,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T10:55:05Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.55,""H"":56.84,""rssi"":-56}]}'"
2022-05-16 10:55:35.970557,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T10:55:35Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.59,""H"":56.84,""rssi"":-58}]}'"
2022-05-16 10:55:35.970557,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T10:55:35Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.59,""H"":56.84,""rssi"":-58}]}'"
2022-05-16 10:56:06.010657,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T10:56:05Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.64,""H"":56.77,""rssi"":-58}]}'"
2022-05-16 10:56:35.719282,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T10:56:35Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.68,""H"":56.55,""rssi"":-58}]}'"
2022-05-16 10:56:35.719282,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T10:56:35Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.68,""H"":56.55,""rssi"":-58}]}'"
2022-05-16 10:57:05.784093,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T10:57:04Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.71,""H"":56.61,""rssi"":-58}]}'"
2022-05-16 10:57:05.784093,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T10:57:04Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.71,""H"":56.61,""rssi"":-58}]}'"
2022-05-16 10:57:35.269194,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T10:57:33Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.69,""H"":56.70,""rssi"":-57}]}'"
2022-05-16 10:57:35.269194,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T10:57:33Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.69,""H"":56.70,""rssi"":-57}]}'"
2022-05-16 10:58:05.286866,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T10:58:04Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.71,""H"":56.64,""rssi"":-57}]}'"
2022-05-16 10:58:05.286866,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T10:58:04Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.71,""H"":56.64,""rssi"":-57}]}'"
2022-05-16 11:19:54.638603,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T11:19:53Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":27.54,""H"":48.78,""rssi"":-60}]}'"
2022-05-16 11:22:55.089381,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T11:22:53Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.11,""H"":53.87,""rssi"":-61}]}'"
2022-05-16 11:23:59.493866,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T11:23:58Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.09,""H"":55.31,""rssi"":-76}]}'"
2022-05-16 11:23:59.493866,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T11:23:58Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":26.09,""H"":55.31,""rssi"":-76}]}'"
2022-05-16 11:24:29.504360,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T11:24:28Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.95,""H"":54.75,""rssi"":-75}]}'"
2022-05-16 11:24:58.988966,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T11:24:57Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.87,""H"":55.16,""rssi"":-71}]}'"
2022-05-16 11:24:58.988966,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T11:24:57Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.87,""H"":55.16,""rssi"":-71}]}'"
2022-05-16 11:25:28.860793,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T11:25:28Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.80,""H"":55.03,""rssi"":-72}]}'"
2022-05-16 11:25:59.010019,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T11:25:57Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.69,""H"":54.83,""rssi"":-69}]}'"
2022-05-16 11:25:59.028959,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T11:25:57Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.69,""H"":54.83,""rssi"":-69}]}'"
2022-05-16 11:26:28.596563,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T11:26:27Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.66,""H"":55.29,""rssi"":-69}]}'"
2022-05-16 11:26:28.598560,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T11:26:27Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.66,""H"":55.29,""rssi"":-69}]}'"
2022-05-16 11:26:58.174431,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T11:26:57Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.59,""H"":55.36,""rssi"":-69}]}'"
2022-05-16 11:26:58.174431,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T11:26:57Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.59,""H"":55.36,""rssi"":-69}]}'"
2022-05-16 11:27:27.896856,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T11:27:27Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.55,""H"":55.45,""rssi"":-66}]}'"
2022-05-16 11:28:06.694521,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T11:28:05Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.50,""H"":56.07,""rssi"":-59}]}'"
2022-05-16 11:28:06.702518,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T11:28:05Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.50,""H"":56.07,""rssi"":-59}]}'"
2022-05-16 11:28:36.265079,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T11:28:34Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.50,""H"":56.08,""rssi"":-59}]}'"
2022-05-16 11:28:36.304330,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T11:28:34Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.50,""H"":56.08,""rssi"":-59}]}'"
2022-05-16 11:43:45.421330,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T11:43:44Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.14,""H"":56.74,""rssi"":-57}]}'"
2022-05-16 11:44:15.230893,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T11:44:14Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.16,""H"":57.01,""rssi"":-59}]}'"
2022-05-16 11:44:45.176199,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T11:44:44Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.18,""H"":57.00,""rssi"":-58}]}'"
2022-05-16 11:44:45.180192,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T11:44:44Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.18,""H"":57.00,""rssi"":-58}]}'"
2022-05-16 11:45:52.816613,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T11:45:14Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.20,""H"":57.10,""rssi"":-58}]}'"
2022-05-16 11:45:53.010286,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T11:45:43Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.22,""H"":57.09,""rssi"":-58}]}'"
2022-05-16 11:46:14.407894,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T11:46:13Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.24,""H"":56.96,""rssi"":-58}]}'"
2022-05-16 11:46:14.407894,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T11:46:13Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.24,""H"":56.96,""rssi"":-58}]}'"
2022-05-16 11:46:44.370679,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T11:46:42Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.21,""H"":56.61,""rssi"":-59}]}'"
2022-05-16 11:46:44.392193,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T11:46:42Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.21,""H"":56.61,""rssi"":-59}]}'"
2022-05-16 11:47:19.520740,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T11:47:18Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.06,""H"":56.75,""rssi"":-59}]}'"
2022-05-16 11:47:19.536108,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T11:47:18Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.06,""H"":56.75,""rssi"":-59}]}'"
2022-05-16 11:47:50.544005,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T11:47:47Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.04,""H"":56.75,""rssi"":-58}]}'"
2022-05-16 11:47:50.562633,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T11:47:47Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":25.04,""H"":56.75,""rssi"":-58}]}'"
2022-05-16 11:48:14.812952,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T11:48:14Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":24.99,""H"":56.97,""rssi"":-60}]}'"
2022-05-16 11:48:14.821892,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T11:48:14Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":24.99,""H"":56.97,""rssi"":-60}]}'"
2022-05-16 11:48:49.406998,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T11:48:48Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":24.90,""H"":56.91,""rssi"":-57}]}'"
2022-05-16 11:48:49.427681,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T11:48:48Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":24.90,""H"":56.91,""rssi"":-57}]}'"
2022-05-16 11:49:20.765305,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T11:49:18Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":24.86,""H"":56.96,""rssi"":-59}]}'"
2022-05-16 11:49:20.765305,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T11:49:18Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":24.86,""H"":56.96,""rssi"":-59}]}'"
2022-05-16 11:49:50.453990,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T11:49:48Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":24.79,""H"":57.17,""rssi"":-59}]}'"
2022-05-16 11:49:50.459838,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T11:49:48Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":24.79,""H"":57.17,""rssi"":-59}]}'"
2022-05-16 11:50:20.035598,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T11:50:17Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":24.80,""H"":57.40,""rssi"":-59}]}'"
2022-05-16 11:50:20.035598,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T11:50:17Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":24.80,""H"":57.40,""rssi"":-59}]}'"
2022-05-16 11:50:49.858417,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T11:50:49Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":24.74,""H"":56.94,""rssi"":-59}]}'"
2022-05-16 11:50:49.858417,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T11:50:49Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":24.74,""H"":56.94,""rssi"":-59}]}'"
2022-05-16 11:51:19.573903,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T11:51:19Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":24.66,""H"":56.65,""rssi"":-59}]}'"
2022-05-16 11:51:19.573903,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T11:51:19Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":24.66,""H"":56.65,""rssi"":-59}]}'"
2022-05-16 11:51:49.982140,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T11:51:48Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":24.65,""H"":57.08,""rssi"":-57}]}'"
2022-05-16 11:51:49.985149,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T11:51:48Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":24.65,""H"":57.08,""rssi"":-57}]}'"
2022-05-16 11:52:19.150287,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T11:52:17Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":24.65,""H"":56.56,""rssi"":-59}]}'"
2022-05-16 11:52:19.150287,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T11:52:17Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":24.65,""H"":56.56,""rssi"":-59}]}'"
2022-05-16 11:52:49.068794,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T11:52:48Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":24.62,""H"":56.66,""rssi"":-58}]}'"
2022-05-16 11:52:49.068794,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T11:52:48Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":24.62,""H"":56.66,""rssi"":-58}]}'"
2022-05-16 11:53:18.970354,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T11:53:17Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":24.63,""H"":56.55,""rssi"":-59}]}'"
2022-05-16 11:53:18.970354,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T11:53:17Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":24.63,""H"":56.55,""rssi"":-59}]}'"
2022-05-16 11:56:24.682054,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T11:56:23Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":24.83,""H"":56.94,""rssi"":-57}]}'"
2022-05-16 11:56:54.262927,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T11:56:53Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":24.81,""H"":56.97,""rssi"":-58}]}'"
2022-05-16 11:56:54.271749,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T11:56:53Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":24.81,""H"":56.97,""rssi"":-58}]}'"
2022-05-16 11:57:24.357510,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T11:57:23Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":24.84,""H"":56.99,""rssi"":-59}]}'"
2022-05-16 11:57:24.357510,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T11:57:23Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":24.84,""H"":56.99,""rssi"":-59}]}'"
2022-05-16 11:57:53.829461,NXTBLE/devices/84CCA8550D40/telemetry,"b'{""anchor_id"":""84CCA8550D40"",""time"":""2022-05-16T11:57:52Z"",""tags"":[{""ble_id"":""ac:23:3f:4e:6b:57"",""T"":24.86,""H"":56.91,""rssi"":-57}]}'"
