time,anchor_id,tag_id,Temperature,Humidity,rssi
2022-05-16 18:24:27.877950,84CCA8550D40,ac:23:3f:4e:6b:57,25.74,58.16,-61
2022-05-16 18:24:36.848571,84CCA8550D40,ac:23:3f:4e:6b:57,25.75,58.27,-59
2022-05-16 18:24:43.950232,84CCA8550D40,ac:23:3f:4e:6b:57,25.76,58.29,-60
2022-05-16 18:24:48.718644,84CCA8550D40,ac:23:3f:4e:6b:57,25.76,58.32,-60
2022-05-16 18:24:57.541122,84CCA8550D40,ac:23:3f:4e:6b:57,25.76,58.38,-59
2022-05-16 18:25:06.735980,84CCA8550D40,ac:23:3f:4e:6b:57,25.79,58.51,-59
2022-05-16 18:25:16.207498,84CCA8550D40,ac:23:3f:4e:6b:57,25.79,58.48,-58
2022-05-16 18:25:25.860148,84CCA8550D40,ac:23:3f:4e:6b:57,25.81,58.34,-59
2022-05-16 18:25:35.227049,84CCA8550D40,ac:23:3f:4e:6b:57,25.82,58.29,-58
2022-05-16 18:25:44.699989,84CCA8550D40,ac:23:3f:4e:6b:57,25.83,58.08,-58
2022-05-16 18:25:54.403461,84CCA8550D40,ac:23:3f:4e:6b:57,25.84,58.05,-59
2022-05-16 18:26:03.716512,84CCA8550D40,ac:23:3f:4e:6b:57,25.81,58.09,-58
2022-05-16 18:26:13.099429,84CCA8550D40,ac:23:3f:4e:6b:57,25.8,58.04,-58
2022-05-16 18:26:22.762908,84CCA8550D40,ac:23:3f:4e:6b:57,25.79,58.03,-57
2022-05-16 18:26:32.099461,84CCA8550D40,ac:23:3f:4e:6b:57,25.79,58.29,-58
2022-05-16 18:26:51.850206,84CCA8550D40,ac:23:3f:4e:6b:57,25.82,58.47,-58
2022-05-16 18:26:57.380180,84CCA8550D40,ac:23:3f:4e:6b:57,25.82,58.34,-60
2022-05-16 18:27:06.640215,84CCA8550D40,ac:23:3f:4e:6b:57,25.82,58.37,-58
2022-05-16 18:27:16.330708,84CCA8550D40,ac:23:3f:4e:6b:57,25.83,58.61,-56
2022-05-16 18:27:25.584918,84CCA8550D40,ac:23:3f:4e:6b:57,25.83,58.65,-58
2022-05-16 18:27:35.197290,84CCA8550D40,ac:23:3f:4e:6b:57,25.82,58.51,-58
2022-05-16 18:27:44.795182,84CCA8550D40,ac:23:3f:4e:6b:57,25.83,58.53,-58
2022-05-16 18:27:54.125072,84CCA8550D40,ac:23:3f:4e:6b:57,25.85,58.52,-58
2022-05-16 18:28:03.588518,84CCA8550D40,ac:23:3f:4e:6b:57,25.86,58.71,-59
2022-05-16 18:28:13.262707,84CCA8550D40,ac:23:3f:4e:6b:57,25.88,58.65,-59
2022-05-16 18:28:23.666798,84CCA8550D40,ac:23:3f:4e:6b:57,25.86,58.37,-60
2022-05-16 18:28:29.259191,84CCA8550D40,ac:23:3f:4e:6b:57,25.87,58.35,-60
2022-05-16 18:28:38.657172,84CCA8550D40,ac:23:3f:4e:6b:57,25.86,58.46,-61
2022-05-16 18:28:53.181422,84CCA8550D40,ac:23:3f:4e:6b:57,25.85,58.34,-59
2022-05-16 18:29:02.837072,84CCA8550D40,ac:23:3f:4e:6b:57,25.85,58.49,-59
2022-05-16 18:29:12.122719,84CCA8550D40,ac:23:3f:4e:6b:57,25.84,58.64,-59
2022-05-16 18:29:21.588506,84CCA8550D40,ac:23:3f:4e:6b:57,25.84,58.66,-58
2022-05-16 18:29:27.165376,84CCA8550D40,ac:23:3f:4e:6b:57,25.85,58.71,-60
2022-05-16 18:29:36.733930,84CCA8550D40,ac:23:3f:4e:6b:57,25.86,58.69,-59
2022-05-16 18:29:46.183721,84CCA8550D40,ac:23:3f:4e:6b:57,25.87,58.62,-59
2022-05-16 18:29:55.549173,84CCA8550D40,ac:23:3f:4e:6b:57,25.88,58.4,-59
2022-05-16 18:30:10.079993,84CCA8550D40,ac:23:3f:4e:6b:57,25.84,58.36,-58
2022-05-16 18:30:19.561335,84CCA8550D40,ac:23:3f:4e:6b:57,25.84,58.31,-59
2022-05-16 18:30:25.120552,84CCA8550D40,ac:23:3f:4e:6b:57,25.84,58.31,-60
2022-05-16 18:31:34.680402,84CCA8550D40,ac:23:3f:4e:6b:57,25.86,59.09,-58
2022-05-16 18:32:04.909884,84CCA8550D40,ac:23:3f:4e:6b:57,25.88,58.66,-59
2022-05-16 18:32:59.928734,84CCA8550D40,ac:23:3f:4e:6b:57,25.98,59.18,-58
2022-05-16 18:33:55.127408,84CCA8550D40,ac:23:3f:4e:6b:57,25.98,58.35,-58
2022-05-16 18:34:15.846459,84CCA8550D40,ac:23:3f:4e:6b:57,25.89,58.14,-60
2022-05-16 18:36:11.834499,84CCA8550D40,ac:23:3f:4e:6b:57,25.93,58.61,-59
2022-05-16 18:37:07.108799,84CCA8550D40,ac:23:3f:4e:6b:57,25.97,58.42,-59
2022-05-16 18:38:27.454729,84CCA8550D40,ac:23:3f:4e:6b:57,26.01,58.72,-57
2022-05-16 18:38:57.406097,84CCA8550D40,ac:23:3f:4e:6b:57,26.01,58.6,-56
2022-05-16 18:39:52.378296,84CCA8550D40,ac:23:3f:4e:6b:57,26.01,58.32,-57
2022-05-16 18:40:47.789459,84CCA8550D40,ac:23:3f:4e:6b:57,25.84,58.28,-59
2022-05-16 18:41:27.512028,84CCA8550D40,ac:23:3f:4e:6b:57,25.81,58.57,-59
2022-05-16 18:41:37.153752,84CCA8550D40,ac:23:3f:4e:6b:57,25.81,58.57,-57
2022-05-16 18:42:35.267818,84CCA8550D40,ac:23:3f:4e:6b:57,25.82,58.66,-57
2022-05-16 18:43:30.446377,84CCA8550D40,ac:23:3f:4e:6b:57,25.73,58.85,-57
2022-05-16 18:44:09.687061,84CCA8550D40,ac:23:3f:4e:6b:57,25.75,58.95,-59
2022-05-16 18:44:34.378179,84CCA8550D40,ac:23:3f:4e:6b:57,25.78,58.99,-57
2022-05-16 18:45:04.101668,84CCA8550D40,ac:23:3f:4e:6b:57,25.8,59.16,-58
2022-05-16 18:45:28.881730,84CCA8550D40,ac:23:3f:4e:6b:57,25.84,59.15,-59
2022-05-16 18:45:58.654808,84CCA8550D40,ac:23:3f:4e:6b:57,25.89,59.17,-56
2022-05-16 18:46:18.362330,84CCA8550D40,ac:23:3f:4e:6b:57,25.93,59.33,-58
2022-05-16 18:46:57.573157,84CCA8550D40,ac:23:3f:4e:6b:57,25.95,58.95,-57
2022-05-16 18:47:27.759666,84CCA8550D40,ac:23:3f:4e:6b:57,25.96,58.78,-58
2022-05-16 18:47:52.421138,84CCA8550D40,ac:23:3f:4e:6b:57,25.97,58.83,-56
2022-05-16 18:48:47.776632,84CCA8550D40,ac:23:3f:4e:6b:57,26.0,58.53,-59
time,anchor_id,tag_id,Temperature,Humidity,rssi
2022-05-16 19:48:31.958451,2022-05-16T19:48:30Z,84CCA8550D40,ac:23:3f:4e:6b:57,25.47,58.8,-65
2022-05-16 19:48:56.691185,2022-05-16T19:48:56Z,84CCA8550D40,ac:23:3f:4e:6b:57,25.5,58.97,-65
2022-05-16 19:49:26.416909,2022-05-16T19:49:25Z,84CCA8550D40,ac:23:3f:4e:6b:57,25.52,58.55,-65
time,scan_time,anchor_id,tag_id,Temperature,Humidity,rssi
2022-05-16 19:50:20.929249,2022-05-16T19:50:20Z,84CCA8550D40,ac:23:3f:4e:6b:57,25.52,58.3,-77
2022-05-16 19:50:45.605640,2022-05-16T19:50:44Z,84CCA8550D40,ac:23:3f:4e:6b:57,25.53,58.23,-64
2022-05-16 19:51:15.601592,2022-05-16T19:51:14Z,84CCA8550D40,ac:23:3f:4e:6b:57,25.54,58.2,-64
2022-05-16 19:51:40.280797,2022-05-16T19:51:38Z,84CCA8550D40,ac:23:3f:4e:6b:57,25.51,58.42,-65
2022-05-16 19:52:09.883135,2022-05-16T19:52:09Z,84CCA8550D40,ac:23:3f:4e:6b:57,25.51,58.46,-77
2022-05-16 19:52:34.557094,2022-05-16T19:52:33Z,84CCA8550D40,ac:23:3f:4e:6b:57,25.51,58.46,-64
2022-05-16 19:53:04.301197,2022-05-16T19:53:03Z,84CCA8550D40,ac:23:3f:4e:6b:57,25.5,58.66,-76
2022-05-16 19:53:14.021582,2022-05-16T19:53:13Z,84CCA8550D40,ac:23:3f:4e:6b:57,25.5,58.66,-65
2022-05-16 19:53:44.637366,2022-05-16T19:53:42Z,84CCA8550D40,ac:23:3f:4e:6b:57,25.52,58.42,-65
2022-05-16 19:54:13.617679,2022-05-16T19:54:12Z,84CCA8550D40,ac:23:3f:4e:6b:57,25.52,58.42,-65
2022-05-16 19:54:38.344661,2022-05-16T19:54:37Z,84CCA8550D40,ac:23:3f:4e:6b:57,25.51,58.36,-65
